simulation_time	physical_time	flexible_loads.LVE.energy	flexible_loads.LVE.money	rigid_electricity_consumption.LVE.energy	rigid_electricity_consumption.LVE.money	
6782	2021-10-10 14:00:00	1500	0.2	6092.64927703564	0.2	
6783	2021-10-10 15:00:00	1500	0.2	7803.363824659847	0.2	
6784	2021-10-10 16:00:00	1500	0.2	10247.879326318764	0.2	
6785	2021-10-10 17:00:00	1500	0.18	9902.418145644619	0.18	
6786	2021-10-10 18:00:00	1500	0.18	14295.844327231838	0.18	
6787	2021-10-10 19:00:00	1500	0.18	13439.948880578431	0.18	
6788	2021-10-10 20:00:00	1500	0.18	15154.385759349232	0.18	
6789	2021-10-10 21:00:00	1500	0.2	14747.09625809216	0.2	
6790	2021-10-10 22:00:00	1500	0.2	13198.516879030894	0.2	
6791	2021-10-10 23:00:00	1500	0.2	10726.264117148681	0.2	
6792	2021-10-11 00:00:00	1500	0.2	7583.153731525049	0.2	
6793	2021-10-11 01:00:00	1500	0.2	7968.247131139136	0.2	
6794	2021-10-11 02:00:00	1500	0.2	7186.979854009206	0.2	
6795	2021-10-11 03:00:00	1500	0.2	6630.742255224453	0.2	
6796	2021-10-11 04:00:00	1500	0.2	6336.944503173759	0.2	
6797	2021-10-11 05:00:00	1500	0.18	5947.039769436267	0.18	
6798	2021-10-11 06:00:00	1500	0.18	7170.022686323134	0.18	
6799	2021-10-11 07:00:00	1500	0.18	8445.287646976894	0.18	
6800	2021-10-11 08:00:00	1500	0.18	8470.078774093136	0.18	
6801	2021-10-11 09:00:00	1500	0.2	6999.559061851116	0.2	
6802	2021-10-11 10:00:00	1500	0.2	6318.126932926986	0.2	
6803	2021-10-11 11:00:00	1500	0.2	5828.784887428784	0.2	
6804	2021-10-11 12:00:00	1500	0.2	5276.626381666705	0.2	
6805	2021-10-11 13:00:00	1500	0.2	5785.822006172393	0.2	
6806	2021-10-11 14:00:00	1500	0.2	6092.64927703564	0.2	
6807	2021-10-11 15:00:00	1500	0.2	7803.363824659847	0.2	
6808	2021-10-11 16:00:00	1500	0.2	10247.879326318764	0.2	
6809	2021-10-11 17:00:00	1500	0.18	9902.418145644619	0.18	
6810	2021-10-11 18:00:00	1500	0.18	14295.844327231838	0.18	
6811	2021-10-11 19:00:00	1500	0.18	13439.948880578431	0.18	
6812	2021-10-11 20:00:00	1500	0.18	15154.385759349232	0.18	
6813	2021-10-11 21:00:00	1500	0.2	14747.09625809216	0.2	
6814	2021-10-11 22:00:00	1500	0.2	13198.516879030894	0.2	
6815	2021-10-11 23:00:00	1500	0.2	10726.264117148681	0.2	
6816	2021-10-12 00:00:00	1500	0.2	7583.153731525049	0.2	
6817	2021-10-12 01:00:00	1500	0.2	7968.247131139136	0.2	
6818	2021-10-12 02:00:00	1500	0.2	7186.979854009206	0.2	
6819	2021-10-12 03:00:00	1500	0.2	6630.742255224453	0.2	
6820	2021-10-12 04:00:00	1500	0.2	6336.944503173759	0.2	
6821	2021-10-12 05:00:00	1500	0.18	5947.039769436267	0.18	
6822	2021-10-12 06:00:00	1500	0.18	7170.022686323134	0.18	
6823	2021-10-12 07:00:00	1500	0.18	8445.287646976894	0.18	
6824	2021-10-12 08:00:00	1500	0.18	8470.078774093136	0.18	
6825	2021-10-12 09:00:00	1500	0.2	6999.559061851116	0.2	
6826	2021-10-12 10:00:00	1500	0.2	6318.126932926986	0.2	
6827	2021-10-12 11:00:00	1500	0.2	5828.784887428784	0.2	
6828	2021-10-12 12:00:00	1500	0.2	5276.626381666705	0.2	
6829	2021-10-12 13:00:00	1500	0.2	5785.822006172393	0.2	
6830	2021-10-12 14:00:00	1500	0.2	6092.64927703564	0.2	
6831	2021-10-12 15:00:00	1500	0.2	7803.363824659847	0.2	
6832	2021-10-12 16:00:00	1500	0.2	10247.879326318764	0.2	
6833	2021-10-12 17:00:00	1500	0.18	9902.418145644619	0.18	
6834	2021-10-12 18:00:00	1500	0.18	14295.844327231838	0.18	
6835	2021-10-12 19:00:00	1500	0.18	13439.948880578431	0.18	
6836	2021-10-12 20:00:00	1500	0.18	15154.385759349232	0.18	
6837	2021-10-12 21:00:00	1500	0.2	14747.09625809216	0.2	
6838	2021-10-12 22:00:00	1500	0.2	13198.516879030894	0.2	
6839	2021-10-12 23:00:00	1500	0.2	10726.264117148681	0.2	
6840	2021-10-13 00:00:00	1500	0.2	7583.153731525049	0.2	
6841	2021-10-13 01:00:00	1500	0.2	7968.247131139136	0.2	
6842	2021-10-13 02:00:00	1500	0.2	7186.979854009206	0.2	
6843	2021-10-13 03:00:00	1500	0.2	6630.742255224453	0.2	
6844	2021-10-13 04:00:00	1500	0.2	6336.944503173759	0.2	
6845	2021-10-13 05:00:00	1500	0.18	5947.039769436267	0.18	
6846	2021-10-13 06:00:00	1500	0.18	7170.022686323134	0.18	
6847	2021-10-13 07:00:00	1500	0.18	8445.287646976894	0.18	
6848	2021-10-13 08:00:00	1500	0.18	8470.078774093136	0.18	
6849	2021-10-13 09:00:00	1500	0.2	6999.559061851116	0.2	
6850	2021-10-13 10:00:00	1500	0.2	6318.126932926986	0.2	
6851	2021-10-13 11:00:00	1500	0.2	5828.784887428784	0.2	
6852	2021-10-13 12:00:00	1500	0.2	5276.626381666705	0.2	
6853	2021-10-13 13:00:00	1500	0.2	5785.822006172393	0.2	
6854	2021-10-13 14:00:00	1500	0.2	6092.64927703564	0.2	
6855	2021-10-13 15:00:00	1500	0.2	7803.363824659847	0.2	
6856	2021-10-13 16:00:00	1500	0.2	10247.879326318764	0.2	
6857	2021-10-13 17:00:00	1500	0.18	9902.418145644619	0.18	
6858	2021-10-13 18:00:00	1500	0.18	14295.844327231838	0.18	
6859	2021-10-13 19:00:00	1500	0.18	13439.948880578431	0.18	
6860	2021-10-13 20:00:00	1500	0.18	15154.385759349232	0.18	
6861	2021-10-13 21:00:00	1500	0.2	14747.09625809216	0.2	
6862	2021-10-13 22:00:00	1500	0.2	13198.516879030894	0.2	
6863	2021-10-13 23:00:00	1500	0.2	10726.264117148681	0.2	
6864	2021-10-14 00:00:00	1500	0.2	8162.64831485839	0.2	
6865	2021-10-14 01:00:00	1500	0.2	8079.751131139135	0.2	
6866	2021-10-14 02:00:00	1500	0.2	7544.026104009206	0.2	
6867	2021-10-14 03:00:00	1500	0.2	7004.812338557795	0.2	
6868	2021-10-14 04:00:00	1500	0.2	6651.877753173758	0.2	
6869	2021-10-14 05:00:00	1500	0.18	6112.727936102938	0.18	
6870	2021-10-14 06:00:00	1500	0.18	5658.234602989793	0.18	
6871	2021-10-14 07:00:00	1500	0.18	6033.787480310224	0.18	
6872	2021-10-14 08:00:00	1500	0.18	7608.272607426465	0.18	
6873	2021-10-14 09:00:00	1500	0.2	8139.6383951844455	0.2	
6874	2021-10-14 10:00:00	1500	0.2	8019.479099593657	0.2	
6875	2021-10-14 11:00:00	1500	0.2	6776.973304095455	0.2	
6876	2021-10-14 12:00:00	1500	0.2	7670.874631666706	0.2	
6877	2021-10-14 13:00:00	1500	0.2	6987.913172839052	0.2	
6878	2021-10-14 14:00:00	1500	0.2	8289.507693702311	0.2	
6879	2021-10-14 15:00:00	1500	0.2	9041.982824659846	0.2	
6880	2021-10-14 16:00:00	1500	0.2	9701.602492985423	0.2	
6881	2021-10-14 17:00:00	1500	0.18	10687.490562311277	0.18	
6882	2021-10-14 18:00:00	1500	0.18	11152.148743898522	0.18	
6883	2021-10-14 19:00:00	1500	0.18	12808.89788057843	0.18	
6884	2021-10-14 20:00:00	1500	0.18	14062.938009349231	0.18	
6885	2021-10-14 21:00:00	1500	0.2	13513.778758092161	0.2	
6886	2021-10-14 22:00:00	1500	0.2	13540.910212364191	0.2	
6887	2021-10-14 23:00:00	1500	0.2	11152.502033815352	0.2	
6888	2021-10-15 00:00:00	1500	0.2	8162.64831485839	0.2	
6889	2021-10-15 01:00:00	1500	0.2	8079.751131139135	0.2	
6890	2021-10-15 02:00:00	1500	0.2	7544.026104009206	0.2	
6891	2021-10-15 03:00:00	1500	0.2	7004.812338557795	0.2	
6892	2021-10-15 04:00:00	1500	0.2	6651.877753173758	0.2	
6893	2021-10-15 05:00:00	1500	0.18	6112.727936102938	0.18	
6894	2021-10-15 06:00:00	1500	0.18	5658.234602989793	0.18	
6895	2021-10-15 07:00:00	1500	0.18	6033.787480310224	0.18	
6896	2021-10-15 08:00:00	1500	0.18	7608.272607426465	0.18	
6897	2021-10-15 09:00:00	1500	0.2	8139.6383951844455	0.2	
6898	2021-10-15 10:00:00	1500	0.2	8019.479099593657	0.2	
6899	2021-10-15 11:00:00	1500	0.2	6776.973304095455	0.2	
6900	2021-10-15 12:00:00	1500	0.2	7670.874631666706	0.2	
6901	2021-10-15 13:00:00	1500	0.2	6987.913172839052	0.2	
6902	2021-10-15 14:00:00	1500	0.2	8289.507693702311	0.2	
6903	2021-10-15 15:00:00	1500	0.2	9041.982824659846	0.2	
6904	2021-10-15 16:00:00	1500	0.2	9701.602492985423	0.2	
6905	2021-10-15 17:00:00	1500	0.18	10687.490562311277	0.18	
6906	2021-10-15 18:00:00	1500	0.18	11152.148743898522	0.18	
6907	2021-10-15 19:00:00	1500	0.18	12808.89788057843	0.18	
6908	2021-10-15 20:00:00	1500	0.18	14062.938009349231	0.18	
6909	2021-10-15 21:00:00	1500	0.2	13513.778758092161	0.2	
6910	2021-10-15 22:00:00	1500	0.2	13540.910212364191	0.2	
6911	2021-10-15 23:00:00	1500	0.2	11152.502033815352	0.2	
6912	2021-10-16 00:00:00	1500	0.2	7583.153731525049	0.2	
6913	2021-10-16 01:00:00	1500	0.2	7968.247131139136	0.2	
6914	2021-10-16 02:00:00	1500	0.2	7186.979854009206	0.2	
6915	2021-10-16 03:00:00	1500	0.2	6630.742255224453	0.2	
6916	2021-10-16 04:00:00	1500	0.2	6336.944503173759	0.2	
6917	2021-10-16 05:00:00	1500	0.18	5947.039769436267	0.18	
6918	2021-10-16 06:00:00	1500	0.18	7170.022686323134	0.18	
6919	2021-10-16 07:00:00	1500	0.18	8445.287646976894	0.18	
6920	2021-10-16 08:00:00	1500	0.18	8470.078774093136	0.18	
6921	2021-10-16 09:00:00	1500	0.2	6999.559061851116	0.2	
6922	2021-10-16 10:00:00	1500	0.2	6318.126932926986	0.2	
6923	2021-10-16 11:00:00	1500	0.2	5828.784887428784	0.2	
6924	2021-10-16 12:00:00	1500	0.2	5276.626381666705	0.2	
6925	2021-10-16 13:00:00	1500	0.2	5785.822006172393	0.2	
6926	2021-10-16 14:00:00	1500	0.2	6092.64927703564	0.2	
6927	2021-10-16 15:00:00	1500	0.2	7803.363824659847	0.2	
6928	2021-10-16 16:00:00	1500	0.2	10247.879326318764	0.2	
6929	2021-10-16 17:00:00	1500	0.18	9902.418145644619	0.18	
6930	2021-10-16 18:00:00	1500	0.18	14295.844327231838	0.18	
6931	2021-10-16 19:00:00	1500	0.18	13439.948880578431	0.18	
6932	2021-10-16 20:00:00	1500	0.18	15154.385759349232	0.18	
6933	2021-10-16 21:00:00	1500	0.2	14747.09625809216	0.2	
6934	2021-10-16 22:00:00	1500	0.2	13198.516879030894	0.2	
6935	2021-10-16 23:00:00	1500	0.2	10726.264117148681	0.2	
6936	2021-10-17 00:00:00	1500	0.2	7583.153731525049	0.2	
6937	2021-10-17 01:00:00	1500	0.2	7968.247131139136	0.2	
6938	2021-10-17 02:00:00	1500	0.2	7186.979854009206	0.2	
6939	2021-10-17 03:00:00	1500	0.2	6630.742255224453	0.2	
6940	2021-10-17 04:00:00	1500	0.2	6336.944503173759	0.2	
6941	2021-10-17 05:00:00	1500	0.18	5947.039769436267	0.18	
6942	2021-10-17 06:00:00	1500	0.18	7170.022686323134	0.18	
6943	2021-10-17 07:00:00	1500	0.18	8445.287646976894	0.18	
6944	2021-10-17 08:00:00	1500	0.18	8470.078774093136	0.18	
6945	2021-10-17 09:00:00	1500	0.2	6999.559061851116	0.2	
6946	2021-10-17 10:00:00	1500	0.2	6318.126932926986	0.2	
6947	2021-10-17 11:00:00	1500	0.2	5828.784887428784	0.2	
6948	2021-10-17 12:00:00	1500	0.2	5276.626381666705	0.2	
6949	2021-10-17 13:00:00	1500	0.2	5785.822006172393	0.2	
6950	2021-10-17 14:00:00	1500	0.2	6092.64927703564	0.2	
6951	2021-10-17 15:00:00	1500	0.2	7803.363824659847	0.2	
6952	2021-10-17 16:00:00	1500	0.2	10247.879326318764	0.2	
6953	2021-10-17 17:00:00	1500	0.18	9902.418145644619	0.18	
6954	2021-10-17 18:00:00	1500	0.18	14295.844327231838	0.18	
6955	2021-10-17 19:00:00	1500	0.18	13439.948880578431	0.18	
6956	2021-10-17 20:00:00	1500	0.18	15154.385759349232	0.18	
6957	2021-10-17 21:00:00	1500	0.2	14747.09625809216	0.2	
6958	2021-10-17 22:00:00	1500	0.2	13198.516879030894	0.2	
6959	2021-10-17 23:00:00	1500	0.2	10726.264117148681	0.2	
6960	2021-10-18 00:00:00	1500	0.2	7583.153731525049	0.2	
6961	2021-10-18 01:00:00	1500	0.2	7968.247131139136	0.2	
6962	2021-10-18 02:00:00	1500	0.2	7186.979854009206	0.2	
6963	2021-10-18 03:00:00	1500	0.2	6630.742255224453	0.2	
6964	2021-10-18 04:00:00	1500	0.2	6336.944503173759	0.2	
6965	2021-10-18 05:00:00	1500	0.18	5947.039769436267	0.18	
6966	2021-10-18 06:00:00	1500	0.18	7170.022686323134	0.18	
6967	2021-10-18 07:00:00	1500	0.18	8445.287646976894	0.18	
6968	2021-10-18 08:00:00	1500	0.18	8470.078774093136	0.18	
6969	2021-10-18 09:00:00	1500	0.2	6999.559061851116	0.2	
6970	2021-10-18 10:00:00	1500	0.2	6318.126932926986	0.2	
6971	2021-10-18 11:00:00	1500	0.2	5828.784887428784	0.2	
6972	2021-10-18 12:00:00	1500	0.2	5276.626381666705	0.2	
6973	2021-10-18 13:00:00	1500	0.2	5785.822006172393	0.2	
6974	2021-10-18 14:00:00	1500	0.2	6092.64927703564	0.2	
6975	2021-10-18 15:00:00	1500	0.2	7803.363824659847	0.2	
6976	2021-10-18 16:00:00	1500	0.2	10247.879326318764	0.2	
6977	2021-10-18 17:00:00	1500	0.18	9902.418145644619	0.18	
6978	2021-10-18 18:00:00	1500	0.18	14295.844327231838	0.18	
6979	2021-10-18 19:00:00	1500	0.18	13439.948880578431	0.18	
6980	2021-10-18 20:00:00	1500	0.18	15154.385759349232	0.18	
6981	2021-10-18 21:00:00	1500	0.2	14747.09625809216	0.2	
6982	2021-10-18 22:00:00	1500	0.2	13198.516879030894	0.2	
6983	2021-10-18 23:00:00	1500	0.2	10726.264117148681	0.2	
6984	2021-10-19 00:00:00	1500	0.2	7583.153731525049	0.2	
6985	2021-10-19 01:00:00	1500	0.2	7968.247131139136	0.2	
6986	2021-10-19 02:00:00	1500	0.2	7186.979854009206	0.2	
6987	2021-10-19 03:00:00	1500	0.2	6630.742255224453	0.2	
6988	2021-10-19 04:00:00	1500	0.2	6336.944503173759	0.2	
6989	2021-10-19 05:00:00	1500	0.18	5947.039769436267	0.18	
6990	2021-10-19 06:00:00	1500	0.18	7170.022686323134	0.18	
6991	2021-10-19 07:00:00	1500	0.18	8445.287646976894	0.18	
6992	2021-10-19 08:00:00	1500	0.18	8470.078774093136	0.18	
6993	2021-10-19 09:00:00	1500	0.2	6999.559061851116	0.2	
6994	2021-10-19 10:00:00	1500	0.2	6318.126932926986	0.2	
6995	2021-10-19 11:00:00	1500	0.2	5828.784887428784	0.2	
6996	2021-10-19 12:00:00	1500	0.2	5276.626381666705	0.2	
6997	2021-10-19 13:00:00	1500	0.2	5785.822006172393	0.2	
6998	2021-10-19 14:00:00	1500	0.2	6092.64927703564	0.2	
6999	2021-10-19 15:00:00	1500	0.2	7803.363824659847	0.2	
7000	2021-10-19 16:00:00	1500	0.2	10247.879326318764	0.2	
7001	2021-10-19 17:00:00	1500	0.18	9902.418145644619	0.18	
7002	2021-10-19 18:00:00	1500	0.18	14295.844327231838	0.18	
7003	2021-10-19 19:00:00	1500	0.18	13439.948880578431	0.18	
7004	2021-10-19 20:00:00	1500	0.18	15154.385759349232	0.18	
7005	2021-10-19 21:00:00	1500	0.2	14747.09625809216	0.2	
7006	2021-10-19 22:00:00	1500	0.2	13198.516879030894	0.2	
7007	2021-10-19 23:00:00	1500	0.2	10726.264117148681	0.2	
7008	2021-10-20 00:00:00	1500	0.2	7583.153731525049	0.2	
7009	2021-10-20 01:00:00	1500	0.2	7968.247131139136	0.2	
7010	2021-10-20 02:00:00	1500	0.2	7186.979854009206	0.2	
7011	2021-10-20 03:00:00	1500	0.2	6630.742255224453	0.2	
7012	2021-10-20 04:00:00	1500	0.2	6336.944503173759	0.2	
7013	2021-10-20 05:00:00	1500	0.18	5947.039769436267	0.18	
7014	2021-10-20 06:00:00	1500	0.18	7170.022686323134	0.18	
7015	2021-10-20 07:00:00	1500	0.18	8445.287646976894	0.18	
7016	2021-10-20 08:00:00	1500	0.18	8470.078774093136	0.18	
7017	2021-10-20 09:00:00	1500	0.2	6999.559061851116	0.2	
7018	2021-10-20 10:00:00	1500	0.2	6318.126932926986	0.2	
7019	2021-10-20 11:00:00	1500	0.2	5828.784887428784	0.2	
7020	2021-10-20 12:00:00	1500	0.2	5276.626381666705	0.2	
7021	2021-10-20 13:00:00	1500	0.2	5785.822006172393	0.2	
7022	2021-10-20 14:00:00	1500	0.2	6092.64927703564	0.2	
7023	2021-10-20 15:00:00	1500	0.2	7803.363824659847	0.2	
7024	2021-10-20 16:00:00	1500	0.2	10247.879326318764	0.2	
7025	2021-10-20 17:00:00	1500	0.18	9902.418145644619	0.18	
7026	2021-10-20 18:00:00	1500	0.18	14295.844327231838	0.18	
7027	2021-10-20 19:00:00	1500	0.18	13439.948880578431	0.18	
7028	2021-10-20 20:00:00	1500	0.18	15154.385759349232	0.18	
7029	2021-10-20 21:00:00	1500	0.2	14747.09625809216	0.2	
7030	2021-10-20 22:00:00	1500	0.2	13198.516879030894	0.2	
7031	2021-10-20 23:00:00	1500	0.2	10726.264117148681	0.2	
7032	2021-10-21 00:00:00	1500	0.2	8162.64831485839	0.2	
7033	2021-10-21 01:00:00	1500	0.2	8079.751131139135	0.2	
7034	2021-10-21 02:00:00	1500	0.2	7544.026104009206	0.2	
7035	2021-10-21 03:00:00	1500	0.2	7004.812338557795	0.2	
7036	2021-10-21 04:00:00	1500	0.2	6651.877753173758	0.2	
7037	2021-10-21 05:00:00	1500	0.18	6112.727936102938	0.18	
7038	2021-10-21 06:00:00	1500	0.18	5658.234602989793	0.18	
7039	2021-10-21 07:00:00	1500	0.18	6033.787480310224	0.18	
7040	2021-10-21 08:00:00	1500	0.18	7608.272607426465	0.18	
7041	2021-10-21 09:00:00	1500	0.2	8139.6383951844455	0.2	
7042	2021-10-21 10:00:00	1500	0.2	8019.479099593657	0.2	
7043	2021-10-21 11:00:00	1500	0.2	6776.973304095455	0.2	
7044	2021-10-21 12:00:00	1500	0.2	7670.874631666706	0.2	
7045	2021-10-21 13:00:00	1500	0.2	6987.913172839052	0.2	
7046	2021-10-21 14:00:00	1500	0.2	8289.507693702311	0.2	
7047	2021-10-21 15:00:00	1500	0.2	9041.982824659846	0.2	
7048	2021-10-21 16:00:00	1500	0.2	9701.602492985423	0.2	
7049	2021-10-21 17:00:00	1500	0.18	10687.490562311277	0.18	
7050	2021-10-21 18:00:00	1500	0.18	11152.148743898522	0.18	
7051	2021-10-21 19:00:00	1500	0.18	12808.89788057843	0.18	
7052	2021-10-21 20:00:00	1500	0.18	14062.938009349231	0.18	
7053	2021-10-21 21:00:00	1500	0.2	13513.778758092161	0.2	
7054	2021-10-21 22:00:00	1500	0.2	13540.910212364191	0.2	
7055	2021-10-21 23:00:00	1500	0.2	11152.502033815352	0.2	
7056	2021-10-22 00:00:00	1500	0.2	8162.64831485839	0.2	
7057	2021-10-22 01:00:00	1500	0.2	8079.751131139135	0.2	
7058	2021-10-22 02:00:00	1500	0.2	7544.026104009206	0.2	
7059	2021-10-22 03:00:00	1500	0.2	7004.812338557795	0.2	
7060	2021-10-22 04:00:00	1500	0.2	6651.877753173758	0.2	
7061	2021-10-22 05:00:00	1500	0.18	6112.727936102938	0.18	
7062	2021-10-22 06:00:00	1500	0.18	5658.234602989793	0.18	
7063	2021-10-22 07:00:00	1500	0.18	6033.787480310224	0.18	
7064	2021-10-22 08:00:00	1500	0.18	7608.272607426465	0.18	
7065	2021-10-22 09:00:00	1500	0.2	8139.6383951844455	0.2	
7066	2021-10-22 10:00:00	1500	0.2	8019.479099593657	0.2	
7067	2021-10-22 11:00:00	1500	0.2	6776.973304095455	0.2	
7068	2021-10-22 12:00:00	1500	0.2	7670.874631666706	0.2	
7069	2021-10-22 13:00:00	1500	0.2	6987.913172839052	0.2	
7070	2021-10-22 14:00:00	1500	0.2	8289.507693702311	0.2	
7071	2021-10-22 15:00:00	1500	0.2	9041.982824659846	0.2	
7072	2021-10-22 16:00:00	1500	0.2	9701.602492985423	0.2	
7073	2021-10-22 17:00:00	1500	0.18	10687.490562311277	0.18	
7074	2021-10-22 18:00:00	1500	0.18	11152.148743898522	0.18	
7075	2021-10-22 19:00:00	1500	0.18	12808.89788057843	0.18	
7076	2021-10-22 20:00:00	1500	0.18	14062.938009349231	0.18	
7077	2021-10-22 21:00:00	1500	0.2	13513.778758092161	0.2	
7078	2021-10-22 22:00:00	1500	0.2	13540.910212364191	0.2	
7079	2021-10-22 23:00:00	1500	0.2	11152.502033815352	0.2	
7080	2021-10-23 00:00:00	1500	0.2	7583.153731525049	0.2	
7081	2021-10-23 01:00:00	1500	0.2	7968.247131139136	0.2	
7082	2021-10-23 02:00:00	1500	0.2	7186.979854009206	0.2	
7083	2021-10-23 03:00:00	1500	0.2	6630.742255224453	0.2	
7084	2021-10-23 04:00:00	1500	0.2	6336.944503173759	0.2	
7085	2021-10-23 05:00:00	1500	0.18	5947.039769436267	0.18	
7086	2021-10-23 06:00:00	1500	0.18	7170.022686323134	0.18	
7087	2021-10-23 07:00:00	1500	0.18	8445.287646976894	0.18	
7088	2021-10-23 08:00:00	1500	0.18	8470.078774093136	0.18	
7089	2021-10-23 09:00:00	1500	0.2	6999.559061851116	0.2	
7090	2021-10-23 10:00:00	1500	0.2	6318.126932926986	0.2	
7091	2021-10-23 11:00:00	1500	0.2	5828.784887428784	0.2	
7092	2021-10-23 12:00:00	1500	0.2	5276.626381666705	0.2	
7093	2021-10-23 13:00:00	1500	0.2	5785.822006172393	0.2	
7094	2021-10-23 14:00:00	1500	0.2	6092.64927703564	0.2	
7095	2021-10-23 15:00:00	1500	0.2	7803.363824659847	0.2	
7096	2021-10-23 16:00:00	1500	0.2	10247.879326318764	0.2	
7097	2021-10-23 17:00:00	1500	0.18	9902.418145644619	0.18	
7098	2021-10-23 18:00:00	1500	0.18	14295.844327231838	0.18	
7099	2021-10-23 19:00:00	1500	0.18	13439.948880578431	0.18	
7100	2021-10-23 20:00:00	1500	0.18	15154.385759349232	0.18	
7101	2021-10-23 21:00:00	1500	0.2	14747.09625809216	0.2	
7102	2021-10-23 22:00:00	1500	0.2	13198.516879030894	0.2	
7103	2021-10-23 23:00:00	1500	0.2	10726.264117148681	0.2	
7104	2021-10-24 00:00:00	1500	0.2	7583.153731525049	0.2	
7105	2021-10-24 01:00:00	1500	0.2	7968.247131139136	0.2	
7106	2021-10-24 02:00:00	1500	0.2	7186.979854009206	0.2	
7107	2021-10-24 03:00:00	1500	0.2	6630.742255224453	0.2	
7108	2021-10-24 04:00:00	1500	0.2	6336.944503173759	0.2	
7109	2021-10-24 05:00:00	1500	0.18	5947.039769436267	0.18	
7110	2021-10-24 06:00:00	1500	0.18	7170.022686323134	0.18	
7111	2021-10-24 07:00:00	1500	0.18	8445.287646976894	0.18	
7112	2021-10-24 08:00:00	1500	0.18	8470.078774093136	0.18	
7113	2021-10-24 09:00:00	1500	0.2	6999.559061851116	0.2	
7114	2021-10-24 10:00:00	1500	0.2	6318.126932926986	0.2	
7115	2021-10-24 11:00:00	1500	0.2	5828.784887428784	0.2	
7116	2021-10-24 12:00:00	1500	0.2	5276.626381666705	0.2	
7117	2021-10-24 13:00:00	1500	0.2	5785.822006172393	0.2	
7118	2021-10-24 14:00:00	1500	0.2	6092.64927703564	0.2	
7119	2021-10-24 15:00:00	1500	0.2	7803.363824659847	0.2	
7120	2021-10-24 16:00:00	1500	0.2	10247.879326318764	0.2	
7121	2021-10-24 17:00:00	1500	0.18	9902.418145644619	0.18	
7122	2021-10-24 18:00:00	1500	0.18	14295.844327231838	0.18	
7123	2021-10-24 19:00:00	1500	0.18	13439.948880578431	0.18	
7124	2021-10-24 20:00:00	1500	0.18	15154.385759349232	0.18	
7125	2021-10-24 21:00:00	1500	0.2	14747.09625809216	0.2	
7126	2021-10-24 22:00:00	1500	0.2	13198.516879030894	0.2	
7127	2021-10-24 23:00:00	1500	0.2	10726.264117148681	0.2	
7128	2021-10-25 00:00:00	1500	0.2	7583.153731525049	0.2	
7129	2021-10-25 01:00:00	1500	0.2	7968.247131139136	0.2	
7130	2021-10-25 02:00:00	1500	0.2	7186.979854009206	0.2	
7131	2021-10-25 03:00:00	1500	0.2	6630.742255224453	0.2	
7132	2021-10-25 04:00:00	1500	0.2	6336.944503173759	0.2	
7133	2021-10-25 05:00:00	1500	0.18	5947.039769436267	0.18	
7134	2021-10-25 06:00:00	1500	0.18	7170.022686323134	0.18	
7135	2021-10-25 07:00:00	1500	0.18	8445.287646976894	0.18	
7136	2021-10-25 08:00:00	1500	0.18	8470.078774093136	0.18	
7137	2021-10-25 09:00:00	1500	0.2	6999.559061851116	0.2	
7138	2021-10-25 10:00:00	1500	0.2	6318.126932926986	0.2	
7139	2021-10-25 11:00:00	1500	0.2	5828.784887428784	0.2	
7140	2021-10-25 12:00:00	1500	0.2	5276.626381666705	0.2	
7141	2021-10-25 13:00:00	1500	0.2	5785.822006172393	0.2	
7142	2021-10-25 14:00:00	1500	0.2	6092.64927703564	0.2	
7143	2021-10-25 15:00:00	1500	0.2	7803.363824659847	0.2	
7144	2021-10-25 16:00:00	1500	0.2	10247.879326318764	0.2	
7145	2021-10-25 17:00:00	1500	0.18	9902.418145644619	0.18	
7146	2021-10-25 18:00:00	1500	0.18	14295.844327231838	0.18	
7147	2021-10-25 19:00:00	1500	0.18	13439.948880578431	0.18	
7148	2021-10-25 20:00:00	1500	0.18	15154.385759349232	0.18	
7149	2021-10-25 21:00:00	1500	0.2	14747.09625809216	0.2	
7150	2021-10-25 22:00:00	1500	0.2	13198.516879030894	0.2	
7151	2021-10-25 23:00:00	1500	0.2	10726.264117148681	0.2	
7152	2021-10-26 00:00:00	1500	0.2	7583.153731525049	0.2	
7153	2021-10-26 01:00:00	1500	0.2	7968.247131139136	0.2	
7154	2021-10-26 02:00:00	1500	0.2	7186.979854009206	0.2	
7155	2021-10-26 03:00:00	1500	0.2	6630.742255224453	0.2	
7156	2021-10-26 04:00:00	1500	0.2	6336.944503173759	0.2	
7157	2021-10-26 05:00:00	1500	0.18	5947.039769436267	0.18	
7158	2021-10-26 06:00:00	1500	0.18	7170.022686323134	0.18	
7159	2021-10-26 07:00:00	1500	0.18	8445.287646976894	0.18	
7160	2021-10-26 08:00:00	1500	0.18	8470.078774093136	0.18	
7161	2021-10-26 09:00:00	1500	0.2	6999.559061851116	0.2	
7162	2021-10-26 10:00:00	1500	0.2	6318.126932926986	0.2	
7163	2021-10-26 11:00:00	1500	0.2	5828.784887428784	0.2	
7164	2021-10-26 12:00:00	1500	0.2	5276.626381666705	0.2	
7165	2021-10-26 13:00:00	1500	0.2	5785.822006172393	0.2	
7166	2021-10-26 14:00:00	1500	0.2	6092.64927703564	0.2	
7167	2021-10-26 15:00:00	1500	0.2	7803.363824659847	0.2	
